name,city,address,rating,reviews_count,cuisine,price_range,tripadvisor_url
"(2,118 reviews)",(2,(2,,2118,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d4307602-Reviews-Tong_Thai-Dubai_Emirate_of_Dubai.html#REVIEWS
"(2,881 reviews)",(2,(2,,2881,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d26551270-Reviews-Yara_Jumeirah-Dubai_Emirate_of_Dubai.html#REVIEWS
"(2,338 reviews)",(2,(2,,2338,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d6468626-Reviews-Eat_Greek_Kouzina-Dubai_Emirate_of_Dubai.html#REVIEWS
"(3,776 reviews)",(3,(3,,3776,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d19319288-Reviews-The_Noodle_House_JBR-Dubai_Emirate_of_Dubai.html#REVIEWS
(715 reviews),Dubai,,,715,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d20278394-Reviews-Swiss_Butter-Dubai_Emirate_of_Dubai.html#REVIEWS
(625 reviews),Dubai,,,625,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d33272258-Reviews-Vera_Versilia-Dubai_Emirate_of_Dubai.html#REVIEWS
"(4,580 reviews)",(4,(4,,4580,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d3921044-Reviews-White_Orchid_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS
"(1,005 reviews)",(1,(1,,1005,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d24994243-Reviews-Amaya_Dubai_Mall_Best_Shisha_Lounge_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS
(446 reviews),Dubai,,,446,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d32874715-Reviews-Izel_Lounge-Dubai_Emirate_of_Dubai.html#REVIEWS
(508 reviews),Dubai,,,508,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d20900593-Reviews-Tortilla_Gate_Avenue-Dubai_Emirate_of_Dubai.html#REVIEWS
(380 reviews),Dubai,,,380,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d27422303-Reviews-Ronin-Dubai_Emirate_of_Dubai.html#REVIEWS
"(1,246 reviews)",(1,(1,,1246,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d3920824-Reviews-The_Edge-Dubai_Emirate_of_Dubai.html#REVIEWS
"(2,690 reviews)",(2,(2,,2690,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d25192984-Reviews-The_Tap_House_Downtown-Dubai_Emirate_of_Dubai.html#REVIEWS
"(1,376 reviews)",(1,(1,,1376,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d23785431-Reviews-Clay_Dubai-Dubai_Emirate_of_Dubai.html#REVIEWS
"(3,771 reviews)",(3,(3,,3771,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d12711879-Reviews-Azure_Beach_Dubai-Dubai_Emirate_of_Dubai.html#REVIEWS
"(2,735 reviews)",(2,(2,,2735,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d8091861-Reviews-Bombay_Brasserie-Dubai_Emirate_of_Dubai.html#REVIEWS
"(2,268 reviews)",(2,(2,,2268,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d940601-Reviews-Arabian_Tea_House_Restaurant_Cafe_Al_Fahidi-Dubai_Emirate_of_Dubai.html#REVIEWS
"(1,688 reviews)",(1,(1,,1688,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d1443220-Reviews-Al_Hadheerah-Dubai_Emirate_of_Dubai.html#REVIEWS
(146 reviews),Dubai,,,146,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d25285247-Reviews-Creek_City_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS
"(1,178 reviews)",(1,(1,,1178,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d3918483-Reviews-Awtar-Dubai_Emirate_of_Dubai.html#REVIEWS
(559 reviews),Dubai,,,559,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d14932444-Reviews-SIKKA_Cafe_La_Mer-Dubai_Emirate_of_Dubai.html#REVIEWS
(118 reviews),Dubai,,,118,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d33230504-Reviews-Sansation_DIFC-Dubai_Emirate_of_Dubai.html#REVIEWS
"(3,115 reviews)",(3,(3,,3115,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d10165445-Reviews-Ayamna-Dubai_Emirate_of_Dubai.html#REVIEWS
"(3,955 reviews)",(3,(3,,3955,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d1853089-Reviews-Seafire_Steakhouse-Dubai_Emirate_of_Dubai.html#REVIEWS
"(2,561 reviews)",(2,(2,,2561,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d13005029-Reviews-Little_Miss_India-Dubai_Emirate_of_Dubai.html#REVIEWS
"(1,053 reviews)",(1,(1,,1053,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d25271660-Reviews-Naughty_Pizza_Dubai-Dubai_Emirate_of_Dubai.html#REVIEWS
"(1,357 reviews)",(1,(1,,1357,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d19356940-Reviews-CE_LA_VI_Dubai-Dubai_Emirate_of_Dubai.html#REVIEWS
"(1,728 reviews)",(1,(1,,1728,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d18856876-Reviews-Kinara_by_Vikas_Khanna-Dubai_Emirate_of_Dubai.html#REVIEWS
"(1,204 reviews)",(1,(1,,1204,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d19463460-Reviews-Nido_Tapas_Restaurant_Bar-Dubai_Emirate_of_Dubai.html#REVIEWS
(8 reviews),Dubai,,,8,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d21342374-Reviews-L_Atelier_de_Joel_Robuchon-Dubai_Emirate_of_Dubai.html#REVIEWS
Sette,Dubai,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d19939225-Reviews-Sette-Dubai_Emirate_of_Dubai.html
Puffin Chimney Cakes & Gelato,Dubai,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g295424-d25156936-Reviews-Puffin_Chimney_Cakes_Gelato-Dubai_Emirate_of_Dubai.html
(23 reviews),Abu Dhabi,,,23,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d27504787-Reviews-Andreas_Di_Venezia-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(82 reviews),Abu Dhabi,,,82,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d26722522-Reviews-Jawaher_Restaurant-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(231 reviews),Abu Dhabi,,,231,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d23908619-Reviews-Swiss_Butter-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(632 reviews),Abu Dhabi,,,632,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d23642442-Reviews-Antonia_Restaurant-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
"(1,354 reviews)",(1,(1,,1354,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d20233398-Reviews-Mosaic_Restaurant_Al_Najda-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
"(1,757 reviews)",(1,(1,,1757,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d21374812-Reviews-Catch_at_St_Regis-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(990 reviews),Abu Dhabi,,,990,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d26683941-Reviews-NURI_Grill_Bar-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
"(2,843 reviews)",(2,(2,,2843,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d911277-Reviews-Sofra_bld-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(329 reviews),Abu Dhabi,,,329,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d27146634-Reviews-Pho_7_Vietnamese_Restaurant-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
"(2,685 reviews)",(2,(2,,2685,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d14761467-Reviews-Ola_Brasil_Restaurant-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
"(1,024 reviews)",(1,(1,,1024,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d9853833-Reviews-Punjab_Grill_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
"(1,496 reviews)",(1,(1,,1496,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d23733337-Reviews-Cafe_Del_Mar_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(504 reviews),Abu Dhabi,,,504,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d23757712-Reviews-Paradiso-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(363 reviews),Abu Dhabi,,,363,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d4436959-Reviews-Mijana-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
"(1,163 reviews)",(1,(1,,1163,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d12829436-Reviews-Khayal_Restaurant-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(380 reviews),Abu Dhabi,,,380,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d33015858-Reviews-Madang_Korean_Restaurant_Holiday_Inn-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(645 reviews),Abu Dhabi,,,645,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d25334257-Reviews-Ba_TE-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
"(1,563 reviews)",(1,(1,,1563,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d10430119-Reviews-Mosaic_Restaurant_Al_Muroor-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(303 reviews),Abu Dhabi,,,303,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d23929894-Reviews-The_Directors_Club-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(479 reviews),Abu Dhabi,,,479,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d27501604-Reviews-SAL_Saadiyat_Island-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
"(2,890 reviews)",(2,(2,,2890,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d7248162-Reviews-The_Terrace_On_The_Corniche-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
"(1,530 reviews)",(1,(1,,1530,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d2676198-Reviews-Sontaya-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
"(1,169 reviews)",(1,(1,,1169,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d14097838-Reviews-Buddha_Bar_Beach_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
"(1,565 reviews)",(1,(1,,1565,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d23067337-Reviews-West_Bay_Lounge_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(288 reviews),Abu Dhabi,,,288,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d15289468-Reviews-Alba_Terrace-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(103 reviews),Abu Dhabi,,,103,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d33984036-Reviews-Pho_7_Vietnamese_Restaurant_Danat_Branch-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(107 reviews),Abu Dhabi,,,107,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d19451386-Reviews-Patron_Meat_House-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(481 reviews),Abu Dhabi,,,481,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d26768237-Reviews-Thai_Gate_Al_Qana_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
"(1,614 reviews)",(1,(1,,1614,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d2664745-Reviews-Olea-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
"(1,004 reviews)",(1,(1,,1004,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d9819161-Reviews-Al_Fanar_Restaurant_Cafe_Yas_Mall-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(656 reviews),Abu Dhabi,,,656,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d3916681-Reviews-Afya_Restaurant-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(370 reviews),Abu Dhabi,,,370,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d2514346-Reviews-The_Cafe-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(505 reviews),Abu Dhabi,,,505,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d1012728-Reviews-Lebanese_Mill_Restaurant-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(716 reviews),Abu Dhabi,,,716,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d3469223-Reviews-Li_Beirut-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(354 reviews),Abu Dhabi,,,354,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d8513101-Reviews-Lemon_Lounge_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(449 reviews),Abu Dhabi,,,449,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d5533335-Reviews-Corniche_All_Day_Dining-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
"(1,953 reviews)",(1,(1,,1953,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d2510485-Reviews-Glow_Poolside_Sports_Bar-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
"(1,946 reviews)",(1,(1,,1946,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d3917593-Reviews-Villa_Toscana-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
"(1,161 reviews)",(1,(1,,1161,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d948993-Reviews-Fishmarket-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(674 reviews),Abu Dhabi,,,674,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d26794945-Reviews-Al_Khayma_Heritage_Restaurant-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
"(2,265 reviews)",(2,(2,,2265,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d8068392-Reviews-Cabana_Beach_Bar_Grill-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(330 reviews),Abu Dhabi,,,330,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d34087682-Reviews-Antonia_Yas_Island-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(412 reviews),Abu Dhabi,,,412,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d33020380-Reviews-Ergon_Deli_Cafe_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(235 reviews),Abu Dhabi,,,235,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d34065207-Reviews-Antonia_Al_Zeina-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
"(2,146 reviews)",(2,(2,,2146,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d2023173-Reviews-Stills_Restaurant_Bar-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
"(1,839 reviews)",(1,(1,,1839,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d2322573-Reviews-Rangoli_Yas_Island-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
"(1,236 reviews)",(1,(1,,1236,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d7254499-Reviews-Azura_Panoramic_Lounge-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(9 reviews),Abu Dhabi,,,9,,,https://www.tripadvisor.com/Restaurant_Review-g294013-d25147582-Reviews-Entrecote_Cafe_de_Paris_YAS_Mall-Abu_Dhabi_Emirate_of_Abu_Dhabi.html#REVIEWS
(6 reviews),Sharjah,,,6,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d23218870-Reviews-Entrecote_Cafe_de_Paris_Sharjah_Zawaya_Walk-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(733 reviews),Sharjah,,,733,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d12310099-Reviews-Mahrosah_Restaurant_and_Sweets-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(82 reviews),Sharjah,,,82,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d25265782-Reviews-Arabian_Fish_House_Restaurant_Cafe_Al_Hirah_Beach_Sharjah-Sharjah_Emirate_of_Sha.html#REVIEWS
(552 reviews),Sharjah,,,552,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d20164027-Reviews-La_Bamba_Restaurant-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(204 reviews),Sharjah,,,204,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d21249786-Reviews-Al_Khan-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(333 reviews),Sharjah,,,333,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d27461305-Reviews-Thai_Gate_Heera_Beach-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(360 reviews),Sharjah,,,360,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d3921789-Reviews-Casa_Samak-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(239 reviews),Sharjah,,,239,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d23754155-Reviews-Arjwan_Restaurant-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(240 reviews),Sharjah,,,240,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d11639265-Reviews-Marasea-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(25 reviews),Sharjah,,,25,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d23801497-Reviews-Sand_Restaurant-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(23 reviews),Sharjah,,,23,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d14996981-Reviews-The_Restaurant_at_The_Chedi_Al_Bait_Sharjah-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(17 reviews),Sharjah,,,17,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d14996982-Reviews-The_Arabic_Restaurant_At_The_Chedi_Al_Bait_Sharjah-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(10 reviews),Sharjah,,,10,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d23643439-Reviews-Banyan_Cafe-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(8 reviews),Sharjah,,,8,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d28826294-Reviews-71_Steak_Grill-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(9 reviews),Sharjah,,,9,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d25454589-Reviews-Nomani-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(15 reviews),Sharjah,,,15,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d24892113-Reviews-Al_Nawab_Restaurant-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(244 reviews),Sharjah,,,244,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d27421811-Reviews-Oumi_Ramen-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(866 reviews),Sharjah,,,866,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d15816372-Reviews-Yasmina_Restaurant-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(462 reviews),Sharjah,,,462,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d27514204-Reviews-Thai_Gate_University_City-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(153 reviews),Sharjah,,,153,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d16824545-Reviews-Arabian_Tea_House_Restaurant_Cafe_Sharjah-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(174 reviews),Sharjah,,,174,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d3921736-Reviews-Aroos_Damascus_Restaurant-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(36 reviews),Sharjah,,,36,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d7376313-Reviews-Madfoon_Al_Khaimah-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(12 reviews),Sharjah,,,12,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d34064842-Reviews-Habun_Restaurant_Sharjah-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(95 reviews),Sharjah,,,95,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d3922219-Reviews-Nayaab_Haandi_Pakistani_Restaurant-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(364 reviews),Sharjah,,,364,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d10230463-Reviews-Gusti-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(92 reviews),Sharjah,,,92,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d21250051-Reviews-The_Junction_Sharjah-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(43 reviews),Sharjah,,,43,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d28668986-Reviews-Grillzilla_Rolls_Bbq-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(295 reviews),Sharjah,,,295,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d3921569-Reviews-Al_Dente-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(278 reviews),Sharjah,,,278,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d10230499-Reviews-Al_Qubtan-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(58 reviews),Sharjah,,,58,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d3921770-Reviews-C_Taste-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(33 reviews),Sharjah,,,33,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d23638968-Reviews-Spice_Grill-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(38 reviews),Sharjah,,,38,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d14001594-Reviews-Ushna-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(80 reviews),Sharjah,,,80,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d2149629-Reviews-Danial_Restaurant-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(48 reviews),Sharjah,,,48,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d1966216-Reviews-Najmat_Lahore_Restaurant-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(189 reviews),Sharjah,,,189,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d3921902-Reviews-Gazebo_Restaurant-Sharjah_Emirate_of_Sharjah.html#REVIEWS
(8 reviews),Sharjah,,,8,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d28152083-Reviews-Wishi-Sharjah_Emirate_of_Sharjah.html#REVIEWS
The Choco Monarch,Sharjah,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g298064-d20291272-Reviews-The_Choco_Monarch-Sharjah_Emirate_of_Sharjah.html
(223 reviews),Al Ain,,,223,,,https://www.tripadvisor.com/Restaurant_Review-g298061-d12822460-Reviews-Nara_Restaurant-Al_Ain_Emirate_of_Abu_Dhabi.html#REVIEWS
